Referencia;Nome;Categoria;Preco;Imagem;Preco Final;Id Categoria;Ativo
;Luvas MX Criança, WULFSPORT ® CUB STRATOS M/X (verde);  Criança - Luvas ;14,59;https://motoxpert.pt/web/image/product.product/8961/image?unique=e85bf7f;17,9457;130;1
;Luvas MX Criança, WULFSPORT ® CUB STRATOS M/X (laranja);  Criança - Luvas ;14,59;https://motoxpert.pt/web/image/product.product/8963/image?unique=5af84a9;17,9457;130;1
;Luvas MX Criança, WULFSPORT ® CUB STRATOS M/X (branco);  Criança - Luvas ;14,59;https://motoxpert.pt/web/image/product.product/8965/image?unique=59b3a68;17,9457;130;1
;Luvas MX Criança, WULFSPORT ® CUB STRATOS M/X (rosa);  Criança - Luvas ;14,59;https://motoxpert.pt/web/image/product.product/9400/image?unique=b2ed025;17,9457;130;1
;Luvas MX Criança, WULFSPORT ® CUB STRATOS M/X (azul);  Criança - Luvas ;14,59;https://motoxpert.pt/web/image/product.product/9402/image?unique=e85bf7f;17,9457;130;1
;Luvas MX Criança, WULFSPORT ® CUB STRATOS M/X (preto);  Criança - Luvas ;14,59;https://motoxpert.pt/web/image/product.product/9404/image?unique=c33952e;17,9457;130;1
;Oculos Criança, WULFSPORT ® CUB TECH;  Criança - Óculos ;18,29;https://motoxpert.pt/web/image/product.product/9033/image?unique=b2ed025;22,4967;132;1
;Botas Criança,  WULFSPORT ® CUB BOOTS LA (branco);  Criança - Botas ;93,5;https://motoxpert.pt/web/image/product.template/18958/image?unique=6cf9da7;115,005;133;1
;Botas Criança, WULFSPORT ® CUB BOOTS LA (preto) ;  Criança - Botas ;93,5;https://motoxpert.pt/web/image/product.product/9034/image?unique=b2ed025;115,005;133;1
;Botas Criança, WULFSPORT ® CUB MAX BOOTS;  Criança - Botas ;0;https://motoxpert.pt/web/image/product.template/8250/image?unique=11c5972;0;133;1
P3479;Cinta Protecção Abdominal, WULFSPORT ®;  Criança - Proteções ;17,89;https://motoxpert.pt/web/image/product.product/9079/image?unique=fc222ac;22,0047;134;1
;Colete Integral Criança, WULFSPORT ® CUB DEFLECTOR JACKET;  Criança - Proteções ;60,98;https://motoxpert.pt/web/image/product.product/9023/image?unique=e85bf7f;75,0054;134;1
P4617;Colete Integral Criança, WULFSPORT ® THE MIGHTY ATOM (2-3 anos);  Criança - Proteções ;60,98;https://motoxpert.pt/web/image/product.template/7223/image?unique=d8aee06;75,0054;134;1
P3483;Joelheiras Articuladas Criança, WULFSPORT ;  Criança - Proteções ;36,59;https://motoxpert.pt/web/image/product.template/6109/image?unique=2fcae6a;45,0057;134;1
P5296;Colar Cervical WULFSPORT ®;  Criança - Proteções ;20,33;https://motoxpert.pt/web/image/product.template/8364/image?unique=cfa80b8;25,0059;134;1
P3484;Joelheiras Criança, WULFSPORT ®;  Criança - Proteções ;16,26;https://motoxpert.pt/web/image/product.template/6108/image?unique=ad9191a;19,9998;134;1
P3486;Cotoveleiras Criança, WULFSPORT ® ;  Criança - Proteções ;16,26;https://motoxpert.pt/web/image/product.template/6107/image?unique=89d677a;19,9998;134;1
P3666;Luvas (Verão), BERING DETROIT;  Adulto - Luvas ;32,51;https://motoxpert.pt/web/image/product.template/6077/image?unique=8e5b06c;39,9873;135;1
P3675;Luvas MX PATRICE (azul) XL, FIVE;  Adulto - Luvas ;22,76;https://motoxpert.pt/web/image/product.template/6075/image?unique=6da4157;27,9948;135;1
P3673;Botas Custom ROAD STAR T41;  Adulto - Botas ;101,62;https://motoxpert.pt/web/image/product.template/6046/image?unique=6c23ff0;124,9926;136;1
P2750;TEARS-OFF (10un), CREED/VOLT/CHASE/STEEL/YH-16;  Adulto - Óculos ;9,92;https://motoxpert.pt/web/image/product.template/6863/image?unique=2f85c24;12,2016;137;1
P2759;TEAR-OFFs (50un), para Óculos 100%;  Adulto - Óculos ;0;https://motoxpert.pt/web/image/product.template/6859/image?unique=2f85c24;0;137;1
P2769;Sistema ROLL-OFF (31mm) 100%;  Adulto - Óculos ;34,96;https://motoxpert.pt/web/image/product.template/6354/image?unique=0fab279;43,0008;137;1
P2771;Paralama (x3) para Óculos MX, UNIVERSAL;  Adulto - Óculos ;6,5;https://motoxpert.pt/web/image/product.template/6352/image?unique=5d6f993;7,995;137;1
P3665;TEAR-OFFs (10un), para Óculos PROGRIP;  Adulto - Óculos ;8,94;https://motoxpert.pt/web/image/product.template/6780/image?unique=2f85c24;10,9962;137;1
P5340;TEAR-OFFs (10un), para Óculos NOEND;  Adulto - Óculos ;8,94;https://motoxpert.pt/web/image/product.template/8339/image?unique=bde2fa9;10,9962;137;1
78202;Balaclava (Tipo 1), UNIVERSAL;  Máscaras E Balaclavas ;4,88;https://motoxpert.pt/web/image/product.template/6358/image?unique=a7bb558;6,0024;138;1
P2766; Balaclava (Tipo 2), UNIVERSAL;  Máscaras E Balaclavas ;7,32;https://motoxpert.pt/web/image/product.template/6357/image?unique=d0c8a04;9,0036;138;1
P5935;Borracha da Manete de Embraiagem (ESQ), BULLIT (HUNT/SPIRIT/HERO);  Manetes De Embraiagem ;4,47;https://motoxpert.pt/web/image/product.template/9544/image?unique=c7426e1;5,4981;98;1
P1331;Cepo da Manete Embraiagem 2014, YC110-0134-01 / YCF (YCF 2005-17) / PITBIKE;  Manetes De Embraiagem ;9,76;https://motoxpert.pt/web/image/product.template/5811/image?unique=d0c8a04;12,0048;98;1
P1332;Manete de Embraiagem (YC110-0103-03 / YCF 2014-17) / PITBIKE ;  Manetes De Embraiagem ;5,69;https://motoxpert.pt/web/image/product.template/5807/image?unique=d0c8a04;6,9987;98;1
P1322;Manete de Embraiagem (Completa), T-REX V-RAPTOR;  Manetes De Embraiagem ;30,81;https://motoxpert.pt/web/image/product.template/5806/image?unique=35c77c4;37,8963;98;1
PROC000226;Manete de Embraiagem (dobravel) CNC (VERDE), YCF;  Manetes De Embraiagem ;23,58;https://motoxpert.pt/web/image/product.template/4924/image?unique=2f85c24;29,0034;98;1
PROC000225;Manete de Embraiagem (dobravel) CNC (MAGNESIO), YCF;  Manetes De Embraiagem ;23,58;https://motoxpert.pt/web/image/product.template/4922/image?unique=2f85c24;29,0034;98;1
P.34.0008;Manete ESQ (embraiagem) Gorilla/Monkey/ Skymax / Bubbly;  Manetes De Embraiagem ;8,94;https://motoxpert.pt/web/image/product.template/3522/image?unique=278f7bc;10,9962;98;1
P.23.0295;Manete Embraiagem, MIKILON;  Manetes De Embraiagem ;16,26;https://motoxpert.pt/web/image/product.template/3520/image?unique=bb1a611;19,9998;98;1
P.34.0077;Manete de Embraiagem (Simples) V-RAPTOR  ;  Manetes De Embraiagem ;12,6;https://motoxpert.pt/web/image/product.template/3512/image?unique=97a1484;15,498;98;1
P.23.0292;Manete de Embraiagem (Simples), Skyteam ST125 / ST200 TR SM;  Manetes De Embraiagem ;8,46;https://motoxpert.pt/web/image/product.template/3511/image?unique=58e2547;10,4058;98;1
LEPLIABLE;Manete de Embraiagem (dobrável), YCF;  Manetes De Embraiagem ;20,33;https://motoxpert.pt/web/image/product.template/3510/image?unique=675b388;25,0059;98;1
P.34.0084;Manete de Embraiagem (completa) ATV250;  Manetes De Embraiagem ;16,26;https://motoxpert.pt/web/image/product.template/3508/image?unique=97fbc98;19,9998;98;1
XF125R.32.7-01;Manete de Embraiagem, BULLIT (HUNT/HERO/SPIRIT);  Manetes De Embraiagem ;16,22;https://motoxpert.pt/web/image/product.template/7160/image?unique=79ef73d;19,9506;98;1
57500QMN2000LH;Manete de Embraiagem C/Cepo, BULLIT (HUNT/HERO/SPIRIT);  Manetes De Embraiagem ;23,58;https://motoxpert.pt/web/image/product.template/7162/image?unique=cedf309;29,0034;98;1
P.23.0019;Manete de Embraiagem com Cepo (preto) 125cc, PITBIKE;  Manetes De Embraiagem ;7,32;https://motoxpert.pt/web/image/product.template/3149/image?unique=25847e8;9,0036;98;1
ZP680409;Manete de Embraiagem (completa c/ cepo), MALAGUTI (XSM 125 / XTM 125 / MONTE PRO 125 / DUNE 125);  Manetes De Embraiagem ;36,27;https://motoxpert.pt/web/image/product.template/9886/image?unique=85f24bf;44,6121;98;1
ZP00H00905291;Manete de Embraiagem, MALAGUTI ();  Manetes De Embraiagem ;15,86;https://motoxpert.pt/web/image/product.template/9941/image?unique=827f27a;19,5078;98;1
72209-IP16-000071;Manete de Embraiagem (completa c/ cepo), MALAGUTI (RST 125);  Manetes De Embraiagem ;36,27;https://motoxpert.pt/web/image/product.template/9888/image?unique=8ee3aa9;44,6121;98;1
72206-IP16-0000;Manete de Embraiagem (simples), MALAGUTI (RST 125);  Manetes De Embraiagem ;15,86;https://motoxpert.pt/web/image/product.template/9889/image?unique=948113a;19,5078;98;1
P2279;Peça Adaptadora, Manete Embraiagem Hidráulica;  Manetes De Embraiagem ;8,13;https://motoxpert.pt/web/image/product.template/6613/image?unique=2872d2b;9,9999;98;1
P4550;Manete de Embraiagem (completa), Dayang Venture 200, DY200;  Manetes De Embraiagem ;55,1;https://motoxpert.pt/web/image/product.template/7249/image?unique=d0c8a04;67,773;98;1
P5952;Manete de Embraiagem C/Cepo, c/ Rosca p/ espelho M8, UNIVERSAL;  Manetes De Embraiagem ;16,22;https://motoxpert.pt/web/image/product.template/9569/image?unique=b812c56;19,9506;98;1
YC110-0502-01;Borracha da Manete Embraiagem (ESQ), YCF PITBIKE;  Manetes De Embraiagem ;2,44;https://motoxpert.pt/web/image/product.template/8139/image?unique=3ee8e67;3,0012;98;1
P5953;Manete de Embraiagem (simples), TIPO 1 / UNIVERSAL;  Manetes De Embraiagem ;4,88;https://motoxpert.pt/web/image/product.template/9528/image?unique=26cdc7c;6,0024;98;1
YC110-0135-01;Manete de Embraiagem (completa c/ cepo) c/ afinação rápida, YCF (PILOT/  SM/ FACTORY/ BIGY 2018-19) / PITBIKE;  Manetes De Embraiagem ;15,45;https://motoxpert.pt/web/image/product.template/9267/image?unique=553637e;19,0035;98;1
PROC000235;Manete de Travão FRT, HERO;  Manetes De Travão ;0;https://motoxpert.pt/web/image/product.template/15865/image?unique=2f85c24;0;99;1
P7220;Manete de Travão DRT, GUEWER (ZWD-ZGL);  Manetes De Travão ;8,54;https://motoxpert.pt/web/image/product.template/10943/image?unique=7f663cf;10,5042;99;1
P7219;Manete de Travão ESQ, GUEWER (ZWD-ZGL);  Manetes De Travão ;8,54;https://motoxpert.pt/web/image/product.template/10942/image?unique=e63b55c;10,5042;99;1
P7205;Manete de Travão FRT (DRT), GUEWER (ZWD-TT) (Preto);  Manetes De Travão ;8,46;https://motoxpert.pt/web/image/product.template/10928/image?unique=9982d4e;10,4058;99;1
YC110-0517-01;Manete Travao FRT, / YCF (PILOT / FACTORY 2016);  Manetes De Travão ;12,2;https://motoxpert.pt/web/image/product.template/10474/image?unique=6f81007;15,006;99;1
P1334;Manete de Travão TRAS, YCF 50A;  Manetes De Travão ;8,13;https://motoxpert.pt/web/image/product.template/5810/image?unique=1974565;9,9999;99;1
P1335;Manete de Travão FRT, YCF 50A;  Manetes De Travão ;8,13;https://motoxpert.pt/web/image/product.template/5809/image?unique=8982e6a;9,9999;99;1
P1328;Manete de Travao (DRT), YC110-0501-014 / YCF / PITBIKE;  Manetes De Travão ;5,69;https://motoxpert.pt/web/image/product.template/5808/image?unique=c9d9fba;6,9987;99;1
P1321;Manete de Travão Drt. ( C/ parque ) ATV250;  Manetes De Travão ;20,33;https://motoxpert.pt/web/image/product.template/5805/image?unique=ffb091c;25,0059;99;1
PROC000234;Manete de Travão (dobrável) CNC (VERMELHO), YCF;  Manetes De Travão ;20,33;https://motoxpert.pt/web/image/product.template/4930/image?unique=2f85c24;25,0059;99;1
PROC000233;Manete de Travão (dobrável) CNC (VERDE), YCF;  Manetes De Travão ;20,33;https://motoxpert.pt/web/image/product.template/4929/image?unique=2f85c24;25,0059;99;1
PROC000232;Manete de Travão (dobrável) CNC (PRETO), YCF;  Manetes De Travão ;20,33;https://motoxpert.pt/web/image/product.template/4928/image?unique=2f85c24;25,0059;99;1
PROC000231;Manete de Travão (dobrável) CNC (MAGNESIO), YCF;  Manetes De Travão ;20,33;https://motoxpert.pt/web/image/product.template/4927/image?unique=2f85c24;25,0059;99;1
PROC000230;Manete de Travão (dobrável) CNC (LARANJA), YCF;  Manetes De Travão ;20,33;https://motoxpert.pt/web/image/product.template/4926/image?unique=2f85c24;25,0059;99;1
LFP11-BL;Manete de Travão (dobrável) CNC (AZUL), YCF;  Manetes De Travão ;20,33;https://motoxpert.pt/web/image/product.template/4527/image?unique=8982e6a;25,0059;99;1
P.34.0100;Manete Travão V-RAPTOR YAMASAKI;  Manetes De Travão ;16,67;https://motoxpert.pt/web/image/product.template/3937/image?unique=2f85c24;20,5041;99;1
P.23.0327;MANETE TRAVÃO ST 125/200 COM AFINAÇÃO (ANTIGA);  Manetes De Travão ;8,46;https://motoxpert.pt/web/image/product.template/3531/image?unique=08f2aea;10,4058;99;1
P.23.0290;Manete Travão Parque, ATV150/250;  Manetes De Travão ;16,26;https://motoxpert.pt/web/image/product.template/3530/image?unique=811c448;19,9998;99;1
P.23.0403;Manete Travão MIKILON;  Manetes De Travão ;12,2;https://motoxpert.pt/web/image/product.template/3529/image?unique=08f2aea;15,006;99;1
P.23.0314;Manete travão Drt. ( C/ parque ) ATV300;  Manetes De Travão ;16,26;https://motoxpert.pt/web/image/product.template/3527/image?unique=a54d04c;19,9998;99;1
P.23.0362;Manete ESQ travão TROTINETE (preta);  Manetes De Travão ;4,06;https://motoxpert.pt/web/image/product.template/3526/image?unique=55af0b9;4,9938;99;1
P.23.0174;Manete DRT (travão FRT), TIPO 1, GORILLA/MONKEY;  Manetes De Travão ;5,69;https://motoxpert.pt/web/image/product.template/3519/image?unique=08f2aea;6,9987;99;1
P.23.0234;Manete de travao DRT ST200 CHROME;  Manetes De Travão ;8,46;https://motoxpert.pt/web/image/product.template/3516/image?unique=811c448;10,4058;99;1
P.23.0402;Manete de travao DRT ST200 BLACK;  Manetes De Travão ;8,46;https://motoxpert.pt/web/image/product.template/3515/image?unique=811c448;10,4058;99;1
LFPLIABLE;Manete de Travao (dobrável), YCF;  Manetes De Travão ;15,45;https://motoxpert.pt/web/image/product.template/3514/image?unique=1a6b03a;19,0035;99;1
M53175-FT09-0000;Manete DRT / Travao, NECO (ALEXONE 125);  Manetes De Travão ;16,22;https://motoxpert.pt/web/image/product.template/9938/image?unique=02c49c0;19,9506;99;1
QBM-56111-0000;Manete de travao, de Disco (DRT/FRT), NECO (GPX / ONE 12);  Manetes De Travão ;8,09;https://motoxpert.pt/web/image/product.template/8149/image?unique=99c6f99;9,9507;99;1
QBL-56111-0000;Manete Travao FRT (DRT), de Tambor, NECO (ONE);  Manetes De Travão ;13,01;https://motoxpert.pt/web/image/product.template/7979/image?unique=f4c410f;16,0023;99;1
P1327;Acelerador Patilha + manete travão, ATV110;  Manetes De Travão ;16,67;https://motoxpert.pt/web/image/product.template/5792/image?unique=9db6e9c;20,5041;99;1
P6351;Manete de Travão DRT, TOX (SAKER MD05) / Mini Dirt 49, Minimota 49;  Manetes De Travão ;4,88;https://motoxpert.pt/web/image/product.template/9305/image?unique=0516903;6,0024;99;1
P.23.0132;Manete de travão (c/ saída para 2 cabos), MINI ATV 90/110;  Manetes De Travão ;4,88;https://motoxpert.pt/web/image/product.template/3498/image?unique=2a2aa74;6,0024;99;1
P6352;Manete de Travão ESQ, TOX (SAKER MD05) / Mini Dirt 49, Minimota 49;  Manetes De Travão ;4,88;https://motoxpert.pt/web/image/product.template/9304/image?unique=a0fa712;6,0024;99;1
P5010;Manete ESQ (c/ fio), ATV ELECTRICA (E-QD03L);  Manetes De Travão ;4,88;https://motoxpert.pt/web/image/product.template/8574/image?unique=778c78a;6,0024;99;1
QBK-34101-0000;Manete Travao TRAS (ESQ), de Tambor, NECO (ONE);  Manetes De Travão ;8,54;https://motoxpert.pt/web/image/product.template/7980/image?unique=04e517e;10,5042;99;1
53178-FT09-0000;Manete de Travão ESQ/TRAS, NECO (ALEXONE);  Manetes De Travão ;16,22;https://motoxpert.pt/web/image/product.template/7103/image?unique=0b969ca;19,9506;99;1
XF125GY-B(G).83.4-06;Manete Travao FRT (NOVA), BULLIT (HUNT / HERO / SPIRIT);  Manetes De Travão ;23,58;https://motoxpert.pt/web/image/product.template/8642/image?unique=451a5bc;29,0034;99;1
P.23.0020;Manete de Travao 125cc - PITBIKE (pretas);  Manetes De Travão ;4,88;https://motoxpert.pt/web/image/product.template/3256/image?unique=27ee420;6,0024;99;1
P54;Manete de Travão ESQ (PRETO), TOX (RAPTOR-4 QD03 / MD03) / MINIMOTO / ATV 49;  Manetes De Travão ;4,87;https://motoxpert.pt/web/image/product.template/3248/image?unique=6033790;5,9901;99;1
P282;Manete de travão DRT (completa) (c/ saída para 2 cabos), TOX (E-QD03) / ATV ELECT 350W;  Manetes De Travão ;8,08;https://motoxpert.pt/web/image/product.template/4528/image?unique=8e44f9a;9,9384;99;1
45022LMB0000;Manete de Travao (DRT), LAMBRETTA (V50 / V125) (Cromada);  Manetes De Travão ;16,77;https://motoxpert.pt/web/image/product.template/9895/image?unique=3b493d6;20,6271;99;1
P7127;Acelerador Elétrico + Punho ESQ, GUEWER (ZWD-ZGL);  Aceleradores ;15,45;https://motoxpert.pt/web/image/product.template/11114/image?unique=f438373;19,0035;100;1
P159;Acelerador ( Patilha ), TROTINETE ELETRICA;  Aceleradores ;5,69;https://motoxpert.pt/web/image/product.template/4373/image?unique=5ebb5b4;6,9987;100;1
P102;KIT Acelerador + Punho, FUNBIKE 200;  Aceleradores ;22,36;https://motoxpert.pt/web/image/product.template/3454/image?unique=a949706;27,5028;100;1
P.06.0192;KIT punhos acelerador + punho esq GORILLA/MONKEY;  Aceleradores ;15,45;https://motoxpert.pt/web/image/product.template/1530/image?unique=b08fb35;19,0035;100;1
P.06.0099;Cepo do Acelerador (FRT+TRAS), JONWAY (ADVENTURE);  Aceleradores ;4,07;https://motoxpert.pt/web/image/product.template/1522/image?unique=79768ab;5,0061;100;1
P.06.0165;Cepo do acelerador CUB;  Aceleradores ;7,32;https://motoxpert.pt/web/image/product.template/1386/image?unique=b08fb35;9,0036;100;1
P.06.0172;KIT Punho Acelerador + Punho ESQ + Cepo/grampo (PLASTICO), 125/140cc;  Aceleradores ;8,13;https://motoxpert.pt/web/image/product.template/1249/image?unique=9804589;9,9999;100;1
P.06.0125;KIT Punho Acelerador + Punho ESQ + Cepo/grampo (METAL), 125/140cc;  Aceleradores ;12,2;https://motoxpert.pt/web/image/product.template/1248/image?unique=9804589;15,006;100;1
P.05.0064;Cana Acelerador V-RAPTOR  com Punhos Borracha;  Aceleradores ;15,45;https://motoxpert.pt/web/image/product.template/729/image?unique=b08fb35;19,0035;100;1
P.06.0075;KIT - Punho Acelerador + Punho ESQ, MINIMOTO 47cc-49cc;  Aceleradores ;14,63;https://motoxpert.pt/web/image/product.template/1230/image?unique=c338266;17,9949;100;1
P37;Acelerador Patilha (simples s/ manete), UNIVERSAL;  Aceleradores ;12,2;https://motoxpert.pt/web/image/product.template/3260/image?unique=be16318;15,006;100;1
P.06.0004;Cepo Acelerador (PLASTICO) Pitbike;  Aceleradores ;3,25;https://motoxpert.pt/web/image/product.template/1242/image?unique=37b6544;3,9975;100;1
P.06.0072;Acelerador Patilha + Manete Travão, TOX (QD03) / MINI ATV 49;  Aceleradores ;12,2;https://motoxpert.pt/web/image/product.template/1217/image?unique=07bae40;15,006;100;1
YC110-01022;Punho/Acelerador (completo), RÁPIDO, YCF;  Aceleradores ;15,45;https://motoxpert.pt/web/image/product.template/3124/image?unique=f149825;19,0035;100;1
P.06.0058;Acelerador Patilha + manete travão, ATV90;  Aceleradores ;16,67;https://motoxpert.pt/web/image/product.template/1543/image?unique=366cdf8;20,5041;100;1
 YC110-01021;Punho/Acelerador (completo) c/ LIMITADOR, RÁPIDO, YCF  (cópia);  Aceleradores ;15,45;https://motoxpert.pt/web/image/product.template/9584/image?unique=c23b504;19,0035;100;1
XF125GY-B(G).32.3-0;Punho Acelerador, BULLIT (HERO/SPIRIT);  Aceleradores ;12,2;https://motoxpert.pt/web/image/product.template/7167/image?unique=a001936;15,006;100;1
